Epoch,Train_loss,Train_acc,val_loss,Val_acc,time,Elasttime
0,Loss: 1.3204,Acc: 0.5352,Loss: 0.9607,Acc: 0.6638,1636207235,0m 42s
1,Loss: 0.8995,Acc: 0.6835,Loss: 0.7927,Acc: 0.7270,1636207277,0m 42s
2,Loss: 0.7733,Acc: 0.7286,Loss: 0.7123,Acc: 0.7565,1636207319,0m 42s
3,Loss: 0.6974,Acc: 0.7578,Loss: 0.6498,Acc: 0.7763,1636207361,0m 42s
4,Loss: 0.6385,Acc: 0.7762,Loss: 0.6436,Acc: 0.7787,1636207403,0m 42s
5,Loss: 0.6033,Acc: 0.7898,Loss: 0.5984,Acc: 0.7961,1636207444,0m 42s
6,Loss: 0.5656,Acc: 0.8027,Loss: 0.5750,Acc: 0.8040,1636207486,0m 42s
7,Loss: 0.5226,Acc: 0.8148,Loss: 0.5679,Acc: 0.8069,1636207528,0m 42s
8,Loss: 0.5118,Acc: 0.8198,Loss: 0.5623,Acc: 0.8081,1636207570,0m 42s
9,Loss: 0.5065,Acc: 0.8215,Loss: 0.5598,Acc: 0.8082,1636207612,0m 42s
10,Loss: 0.4990,Acc: 0.8245,Loss: 0.5574,Acc: 0.8111,1636207655,0m 43s
11,Loss: 0.4933,Acc: 0.8255,Loss: 0.5580,Acc: 0.8103,1636207695,0m 41s
12,Loss: 0.4948,Acc: 0.8266,Loss: 0.5555,Acc: 0.8121,1636207736,0m 41s
13,Loss: 0.4900,Acc: 0.8286,Loss: 0.5546,Acc: 0.8109,1636207777,0m 41s
14,Loss: 0.4866,Acc: 0.8277,Loss: 0.5540,Acc: 0.8116,1636207818,0m 41s
15,Loss: 0.4863,Acc: 0.8282,Loss: 0.5557,Acc: 0.8114,1636207859,0m 42s
16,Loss: 0.4840,Acc: 0.8297,Loss: 0.5553,Acc: 0.8110,1636207901,0m 42s
17,Loss: 0.4870,Acc: 0.8287,Loss: 0.5518,Acc: 0.8133,1636207943,0m 42s
18,Loss: 0.4806,Acc: 0.8304,Loss: 0.5503,Acc: 0.8131,1636207985,0m 42s
19,Loss: 0.4859,Acc: 0.8299,Loss: 0.5533,Acc: 0.8124,1636208026,0m 42s
20,Loss: 0.4868,Acc: 0.8279,Loss: 0.5530,Acc: 0.8111,1636208069,0m 42s
21,Loss: 0.4792,Acc: 0.8313,Loss: 0.5517,Acc: 0.8116,1636208112,0m 43s
22,Loss: 0.4784,Acc: 0.8320,Loss: 0.5517,Acc: 0.8124,1636208154,0m 42s
23,Loss: 0.4775,Acc: 0.8330,Loss: 0.5556,Acc: 0.8112,1636208196,0m 42s
24,Loss: 0.4794,Acc: 0.8317,Loss: 0.5522,Acc: 0.8121,1636208237,0m 42s
25,Loss: 0.4835,Acc: 0.8295,Loss: 0.5525,Acc: 0.8124,1636208278,0m 41s
26,Loss: 0.4784,Acc: 0.8313,Loss: 0.5517,Acc: 0.8126,1636208319,0m 41s
27,Loss: 0.4817,Acc: 0.8289,Loss: 0.5528,Acc: 0.8114,1636208359,0m 41s
28,Loss: 0.4827,Acc: 0.8312,Loss: 0.5517,Acc: 0.8128,1636208400,0m 41s
29,Loss: 0.4806,Acc: 0.8307,Loss: 0.5533,Acc: 0.8128,1636208441,0m 41s
30,Loss: 0.4871,Acc: 0.8285,Loss: 0.5518,Acc: 0.8120,1636208482,0m 41s
31,Loss: 0.4811,Acc: 0.8318,Loss: 0.5524,Acc: 0.8143,1636208526,0m 45s
32,Loss: 0.4804,Acc: 0.8310,Loss: 0.5510,Acc: 0.8131,1636208568,0m 42s
33,Loss: 0.4817,Acc: 0.8306,Loss: 0.5505,Acc: 0.8136,1636208610,0m 42s
34,Loss: 0.4820,Acc: 0.8310,Loss: 0.5511,Acc: 0.8119,1636208655,0m 45s
35,Loss: 0.4799,Acc: 0.8307,Loss: 0.5528,Acc: 0.8107,1636208697,0m 42s
36,Loss: 0.4836,Acc: 0.8307,Loss: 0.5506,Acc: 0.8118,1636208738,0m 42s
37,Loss: 0.4827,Acc: 0.8297,Loss: 0.5512,Acc: 0.8135,1636208785,0m 47s
38,Loss: 0.4819,Acc: 0.8304,Loss: 0.5518,Acc: 0.8123,1636208832,0m 47s
39,Loss: 0.4847,Acc: 0.8309,Loss: 0.5545,Acc: 0.8108,1636208873,0m 42s
40,Loss: 0.4857,Acc: 0.8311,Loss: 0.5546,Acc: 0.8106,1636208915,0m 42s
41,Loss: 0.4815,Acc: 0.8311,Loss: 0.5515,Acc: 0.8117,1636208957,0m 42s
42,Loss: 0.4803,Acc: 0.8320,Loss: 0.5554,Acc: 0.8119,1636208999,0m 42s
43,Loss: 0.4818,Acc: 0.8308,Loss: 0.5545,Acc: 0.8129,1636209041,0m 42s
44,Loss: 0.4801,Acc: 0.8304,Loss: 0.5525,Acc: 0.8109,1636209082,0m 42s
45,Loss: 0.4816,Acc: 0.8313,Loss: 0.5530,Acc: 0.8134,1636209124,0m 42s
46,Loss: 0.4814,Acc: 0.8296,Loss: 0.5540,Acc: 0.8130,1636209166,0m 42s
47,Loss: 0.4837,Acc: 0.8281,Loss: 0.5536,Acc: 0.8125,1636209207,0m 42s
48,Loss: 0.4813,Acc: 0.8297,Loss: 0.5514,Acc: 0.8134,1636209249,0m 42s
49,Loss: 0.4818,Acc: 0.8311,Loss: 0.5508,Acc: 0.8126,1636209291,0m 42s
