Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,3.8279128074645996,0.3238750100135803,3.493175745010376,0.3878999948501587,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,3.2485318183898926,0.4927250146865845,2.9996962547302246,0.5799999833106995,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,2.9707579612731934,0.5863749980926514,2.9222068786621094,0.6050999760627747,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,2.7926831245422363,0.6494749784469604,2.7611851692199707,0.659600019454956,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,2.6502132415771484,0.6994249820709229,2.6487200260162354,0.7038000226020813,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,2.519711971282959,0.7406250238418579,2.630967617034912,0.7024000287055969,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,2.4087159633636475,0.7785500288009644,2.592297315597534,0.7170000076293945,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,2.2959353923797607,0.8184249997138977,2.6931467056274414,0.6870999932289124,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,2.197640895843506,0.8497999906539917,2.56438946723938,0.732200026512146,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,2.100714683532715,0.8808000087738037,2.5346665382385254,0.7419999837875366,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,2.0142383575439453,0.9078750014305115,2.573291063308716,0.7366999983787537,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,1.9342892169952393,0.9339749813079834,2.6672229766845703,0.7296000123023987,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,1.8753294944763184,0.9514999985694885,2.60933256149292,0.7361999750137329,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fb36fa3d6a0>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fb36fbab3d0>,,1.8237178325653076,0.9668999910354614,2.7077994346618652,0.7228000164031982,,,2021-10-29
