Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.7619154453277588,0.9801750183105469,2.7031548023223877,0.7303000092506409,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.7325522899627686,0.9859750270843506,2.710603713989258,0.7243000268936157,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.7196767330169678,0.9869750142097473,2.6790614128112793,0.7461000084877014,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.702150583267212,0.9888250231742859,2.688347816467285,0.7491999864578247,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,19,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.6800720691680908,0.9930499792098999,2.6551389694213867,0.7523999810218811,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,20,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.667988657951355,0.9932000041007996,2.751039743423462,0.7404000163078308,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,21,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.6556476354599,0.9937250018119812,2.726071834564209,0.7498000264167786,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,22,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.6371722221374512,0.9968000054359436,2.644014358520508,0.7585999965667725,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,23,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.6254714727401733,0.9972000122070312,2.6557536125183105,0.7574999928474426,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,24,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.6117695569992065,0.9985499978065491,2.638559103012085,0.7610999941825867,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,25,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.600853443145752,0.9984250068664551,2.6252031326293945,0.760200023651123,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,26,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.5896590948104858,0.998924970626831,2.708015203475952,0.7540000081062317,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,27,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.5789471864700317,0.9990500211715698,2.640885353088379,0.7603999972343445,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,28,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.570434331893921,0.9985250234603882,2.671445608139038,0.7551000118255615,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,29,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.5592021942138672,0.9992750287055969,2.5984668731689453,0.7656000256538391,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,30,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.5483344793319702,0.9993500113487244,2.599717378616333,0.7671999931335449,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,31,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.537867784500122,0.9994000196456909,2.587822675704956,0.76910001039505,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,32,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.5279959440231323,0.9994000196456909,2.5708987712860107,0.7666000127792358,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,33,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.517431378364563,0.9998250007629395,2.5502400398254395,0.7717000246047974,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,34,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.5074238777160645,0.9998999834060669,2.539477825164795,0.7706999778747559,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,35,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.498265027999878,0.9997749924659729,2.5717320442199707,0.7653999924659729,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,36,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.4888113737106323,0.9997749924659729,2.5309083461761475,0.7716000080108643,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,37,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.479684591293335,0.999625027179718,2.527711868286133,0.7716000080108643,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,38,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.4700361490249634,0.9998250007629395,2.523846387863159,0.7717999815940857,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,39,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.4612716436386108,0.9996749758720398,2.5477893352508545,0.7634999752044678,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,40,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.452466607093811,0.9998000264167786,2.5487897396087646,0.7692999839782715,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,41,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.4430938959121704,0.999750018119812,2.5018768310546875,0.770799994468689,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,42,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.4336647987365723,0.9997749924659729,2.5030148029327393,0.7674999833106995,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,43,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.4250210523605347,0.9995999932289124,2.5166783332824707,0.7663999795913696,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,44,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.416256070137024,0.9996500015258789,2.501163959503174,0.7692000269889832,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,45,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.4064799547195435,0.9999499917030334,2.476327896118164,0.7727000117301941,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,46,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.3982514142990112,0.9998250007629395,2.472325086593628,0.7757999897003174,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,47,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.3894000053405762,0.9997749924659729,2.53971266746521,0.754800021648407,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,48,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.3810749053955078,0.9997749924659729,2.4804365634918213,0.7703999876976013,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f0b0c3c3f40>,tensorflow,hymenoptera,49,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f0b0c591790>,,1.3724826574325562,0.9997749924659729,2.481889486312866,0.7687000036239624,,,2021-10-29
