Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,3.8140065670013428,0.3236750066280365,3.3614540100097656,0.44510000944137573,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,3.2753753662109375,0.4809499979019165,3.010366916656494,0.5709999799728394,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,3.018336534500122,0.5690749883651733,2.886364221572876,0.6194999814033508,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,2.8385112285614014,0.6332250237464905,2.756277561187744,0.6560999751091003,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,2.685051202774048,0.6859250068664551,2.722851276397705,0.6676999926567078,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,2.557276964187622,0.7301750183105469,2.6116535663604736,0.7042999863624573,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,2.4424092769622803,0.7672500014305115,2.681648015975952,0.6899999976158142,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,2.330923318862915,0.8041499853134155,2.6149001121520996,0.708299994468689,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,2.2265121936798096,0.838699996471405,2.74849796295166,0.6790000200271606,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,2.1261532306671143,0.8739500045776367,2.5655672550201416,0.7231000065803528,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,2.031083106994629,0.902999997138977,2.6865227222442627,0.7074000239372253,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.9478919506072998,0.9287750124931335,2.723700761795044,0.7028999924659729,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.8870192766189575,0.9472249746322632,2.8565428256988525,0.6822999715805054,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.8315958976745605,0.963450014591217,2.6737654209136963,0.7384999990463257,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,14,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.7908990383148193,0.9739750027656555,2.63537335395813,0.7390999794006348,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.7637263536453247,0.9802749752998352,2.621593475341797,0.7494000196456909,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.735723614692688,0.9851250052452087,2.6402339935302734,0.7519000172615051,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.7096877098083496,0.9906250238418579,2.6370761394500732,0.7526000142097473,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.6941320896148682,0.9921749830245972,2.680178642272949,0.7461000084877014,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,19,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.6773436069488525,0.9939000010490417,2.662458896636963,0.7552000284194946,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,20,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.6618322134017944,0.9954000115394592,2.6795413494110107,0.7537000179290771,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,21,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.6513701677322388,0.9951750040054321,2.713836193084717,0.7459999918937683,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,22,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.6355619430541992,0.9973250031471252,2.6751153469085693,0.7512000203132629,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,23,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.6216052770614624,0.9984999895095825,2.6483893394470215,0.7576000094413757,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,24,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.6141268014907837,0.9970499873161316,2.655461072921753,0.757099986076355,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,25,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.602911353111267,0.9976500272750854,2.6730360984802246,0.7537000179290771,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,26,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.5891903638839722,0.9989749789237976,2.638887405395508,0.7613999843597412,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,27,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.5791019201278687,0.9983999729156494,2.6718685626983643,0.7544999718666077,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,28,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.5685958862304688,0.9990500211715698,2.6161322593688965,0.7639999985694885,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,29,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.5578864812850952,0.9990249872207642,2.697331428527832,0.7447999715805054,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,30,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.5495786666870117,0.99857497215271,2.6598663330078125,0.7523000240325928,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fc5779e6f70>,tensorflow,hymenoptera,31,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fc577b45850>,,1.541255235671997,0.9983000159263611,2.71575665473938,0.7468000054359436,,,2021-10-29
