Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,3.8607163429260254,0.3125999867916107,3.36572265625,0.4440000057220459,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,3.3278465270996094,0.4649749994277954,3.0627763271331787,0.551800012588501,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,3.0707571506500244,0.5538750290870667,2.887267827987671,0.6180999875068665,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,2.874248743057251,0.6220999956130981,2.8048837184906006,0.6503000259399414,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,2.726191520690918,0.6715499758720398,2.730886697769165,0.6708999872207642,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,2.592277765274048,0.715399980545044,2.618344783782959,0.7027000188827515,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,2.4688282012939453,0.7581750154495239,2.651003122329712,0.6930999755859375,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,2.3598902225494385,0.7925750017166138,2.6486973762512207,0.6978999972343445,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,2.2574355602264404,0.8276500105857849,2.634650230407715,0.7111999988555908,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,2.152226448059082,0.8658999800682068,2.648282527923584,0.7114999890327454,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,2.065606117248535,0.8903999924659729,2.5347087383270264,0.7408000230789185,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,1.9799349308013916,0.918524980545044,2.6256961822509766,0.7287999987602234,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,1.9124232530593872,0.9386249780654907,2.794469118118286,0.6917999982833862,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,1.8547486066818237,0.9547500014305115,2.651900291442871,0.7289999723434448,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,14,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,1.8169208765029907,0.9648000001907349,2.67480731010437,0.7254999876022339,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,1.771730661392212,0.9764750003814697,2.6810946464538574,0.7394999861717224,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,1.7386027574539185,0.9851250052452087,2.669080972671509,0.7421000003814697,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,1.716118574142456,0.9885749816894531,2.653029203414917,0.7469000220298767,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fcfb39db640>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcfb3b47b20>,,1.697845458984375,0.9905999898910522,2.76483416557312,0.7301999926567078,,,2021-10-29
