Epoch,optimizer,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
1,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.526063103,0.73736,0.449418116,0.80232,1635884850,34.20263076,2021-11-02
2,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.391505782,0.83248,0.356191935,0.84952,1635884885,34.2752049,2021-11-02
3,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.345189036,0.85304,0.364774723,0.84296,1635884919,34.22908115,2021-11-02
4,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.31440149,0.8696,0.343916508,0.8504,1635884953,34.59342933,2021-11-02
5,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.290073886,0.880346667,0.379194818,0.8484,1635884988,34.50756145,2021-11-02
6,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.264955375,0.89344,0.35028326,0.85904,1635885022,34.18845391,2021-11-02
7,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.225545073,0.9108,0.382998253,0.86032,1635885056,34.27390432,2021-11-02
8,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.172608281,0.933866667,0.410246995,0.84424,1635885091,34.7730062,2021-11-02
9,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.122040247,0.95464,0.54288904,0.84168,1635885125,34.16846418,2021-11-02
10,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.08536029,0.96952,0.609535866,0.8384,1635885159,33.75398183,2021-11-02
11,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.054245563,0.981866667,0.6381998,0.83904,1635885193,33.56075406,2021-11-02
12,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.044143954,0.984986667,0.704094086,0.83512,1635885226,33.58327556,2021-11-02
13,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.027601486,0.990586667,0.870905708,0.83056,1635885260,34.05466127,2021-11-02
14,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.034205113,0.988693333,0.799758218,0.84232,1635885294,33.48284578,2021-11-02
15,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.021860602,0.993013333,0.842788133,0.83688,1635885327,33.1097517,2021-11-02
16,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.017461301,0.993946667,0.877177202,0.8368,1635885361,33.87494636,2021-11-02
