Epoch,optimizer,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
1,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.530805256,0.7344,0.415583398,0.81736,1635867886,33.34688306,2021-11-02
2,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.382622224,0.832853333,0.381417626,0.83704,1635867919,33.1336987,2021-11-02
3,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.353378223,0.848106667,0.364449037,0.84176,1635867952,33.09867764,2021-11-02
4,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.321860839,0.865093333,0.370900434,0.8504,1635867986,33.11188293,2021-11-02
5,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.29538746,0.877306667,0.330716891,0.85512,1635868019,33.06710052,2021-11-02
6,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.266180701,0.891546667,0.334037123,0.85752,1635868052,33.12631345,2021-11-02
7,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.236325894,0.904853333,0.349258249,0.85664,1635868085,33.04838252,2021-11-02
8,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.194045407,0.923466667,0.38027948,0.85256,1635868118,33.13236094,2021-11-02
9,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.142644063,0.946026667,0.451076397,0.82832,1635868151,33.05552197,2021-11-02
10,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.09557466,0.965333333,0.553090527,0.84152,1635868184,33.03481197,2021-11-02
11,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.068771585,0.975386667,0.638163957,0.8396,1635868217,33.09704208,2021-11-02
12,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.052143135,0.981626667,0.715869514,0.84352,1635868250,33.04182243,2021-11-02
13,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.030392097,0.98984,0.824733328,0.83608,1635868283,33.07432818,2021-11-02
14,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.027590195,0.990826667,0.820645571,0.83424,1635868316,33.05997968,2021-11-02
15,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.020007637,0.994,0.917649553,0.82632,1635868349,33.08527637,2021-11-02
16,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.019572601,0.993626667,0.91326639,0.83352,1635868382,33.05230474,2021-11-02
17,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.01554357,0.994666667,0.903751192,0.84128,1635868415,33.04628968,2021-11-02
18,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.022451452,0.99232,0.926418971,0.8408,1635868453,37.02980828,2021-11-02
19,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.012213398,0.995653333,0.99207071,0.83568,1635868486,33.08200288,2021-11-02
20,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.013596869,0.996053333,1.013253136,0.8408,1635868519,33.05000329,2021-11-02
21,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.013704662,0.995733333,0.946645648,0.82816,1635868552,33.04040575,2021-11-02
22,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.014203154,0.995466667,0.938867983,0.83872,1635868585,33.08448219,2021-11-02
23,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.014792454,0.995066667,0.986847951,0.84032,1635868618,33.05120206,2021-11-02
