Epoch,optimizer,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
1,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.502398479,0.747866667,0.398264838,0.82432,1635805263,36.61578751,2021-11-01
2,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.373740359,0.840346667,0.374065895,0.83488,1635805300,37.20693898,2021-11-01
3,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.339419397,0.85512,0.347667225,0.84688,1635805337,36.78506947,2021-11-01
4,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.312356166,0.869466667,0.350970213,0.84888,1635805374,37.20515013,2021-11-01
5,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.285719304,0.88272,0.357219905,0.85544,1635805411,36.81480885,2021-11-01
6,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.256853627,0.8972,0.357403836,0.83992,1635805448,37.25635982,2021-11-01
7,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.221563573,0.912746667,0.395632263,0.83792,1635805485,37.26114511,2021-11-01
8,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.177901428,0.932213333,0.402916768,0.84672,1635805522,36.96428514,2021-11-01
9,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.130486203,0.951066667,0.490259756,0.8328,1635805559,36.8813498,2021-11-01
10,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.085891679,0.969306667,0.555708769,0.83816,1635805596,37.24819922,2021-11-01
11,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.053349175,0.98192,0.709394831,0.83384,1635805633,37.01329708,2021-11-01
12,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.043819364,0.984986667,0.869611724,0.83584,1635805666,32.88345289,2021-11-01
13,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.032505254,0.9892,0.83321899,0.82944,1635805699,32.71325207,2021-11-01
14,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.022111284,0.992506667,0.885451228,0.83544,1635805737,37.71140862,2021-11-01
15,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.025581118,0.991573333,0.889603377,0.8248,1635805774,37.00894451,2021-11-01
16,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.015207377,0.995546667,1.012052282,0.84128,1635805810,36.49005175,2021-11-01
17,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.01874579,0.994346667,0.92511676,0.83808,1635805847,36.82654452,2021-11-01
18,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.015741994,0.994933333,0.925796197,0.83392,1635805884,36.92086935,2021-11-01
19,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.006081311,0.99808,1.140137239,0.82952,1635805920,36.67912889,2021-11-01
20,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.024281782,0.9924,0.922622203,0.83784,1635805957,36.54395556,2021-11-01
21,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.015400757,0.995066667,0.957710454,0.8296,1635805990,32.93809867,2021-11-01
22,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.009228356,0.996933333,1.106075392,0.83848,1635806023,32.74692273,2021-11-01
23,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.008638385,0.997066667,1.320661009,0.83472,1635806059,36.33486009,2021-11-01
24,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.006152017,0.99824,1.159333387,0.832,1635806096,36.64602351,2021-11-01
