Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.3789377808570862,0.8285499811172485,0.2786222994327545,0.885200023651123,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.1474420726299286,0.9473249912261963,0.31509944796562195,0.8842999935150146,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.05034308508038521,0.984125018119812,0.39310136437416077,0.8763999938964844,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.016608258709311485,0.9957000017166138,0.5752029418945312,0.875,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.00899599026888609,0.9975249767303467,0.6451625227928162,0.8726999759674072,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.005035217851400375,0.9986500144004822,0.6595025062561035,0.8712999820709229,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.004507449921220541,0.9985250234603882,0.7823649644851685,0.8737999796867371,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.006150661036372185,0.9980250000953674,0.7617939710617065,0.8704000115394592,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.00470889313146472,0.99857497215271,0.7556367516517639,0.8726000189781189,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.003509234171360731,0.9989500045776367,0.8897120356559753,0.8702999949455261,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.0026319727767258883,0.9992499947547913,0.8476423621177673,0.8705000281333923,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.0020825404208153486,0.9994000196456909,0.9292483329772949,0.8726000189781189,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.0016522119985893369,0.9994999766349792,1.0562366247177124,0.873199999332428,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.002555879531428218,0.9991999864578247,1.0775827169418335,0.8683000206947327,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,14,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.002719195792451501,0.9992250204086304,0.944507896900177,0.8669000267982483,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.001352220424450934,0.9996500015258789,1.060961365699768,0.8680999875068665,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.0040915911085903645,0.9988750219345093,0.8726493120193481,0.8633999824523926,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.0021584953647106886,0.9993749856948853,0.919621467590332,0.8651000261306763,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.0009268542053177953,0.9996749758720398,1.0516952276229858,0.8680999875068665,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,19,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.0001801431499188766,0.9999750256538391,1.1128779649734497,0.8687000274658203,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,20,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.0001443827641196549,0.9999750256538391,1.1382248401641846,0.8687000274658203,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,21,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,0.00010456077143317088,0.9999750256538391,1.131034255027771,0.8690000176429749,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,22,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,5.948303441982716e-05,0.9999750256538391,1.2046257257461548,0.8686000108718872,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,23,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,3.2401967473560944e-05,0.9999750256538391,1.2535487413406372,0.8687999844551086,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,24,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,1.5906320186331868e-05,1.0,1.2966777086257935,0.8687000274658203,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,25,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,9.325590326625388e-06,1.0,1.3318425416946411,0.8686000108718872,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,26,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,5.813607003801735e-06,1.0,1.3641711473464966,0.8687999844551086,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,27,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,3.7377760691015283e-06,1.0,1.391568899154663,0.8690999746322632,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,28,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,2.4565499643358635e-06,1.0,1.4172883033752441,0.8684999942779541,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,29,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,1.7143487411885872e-06,1.0,1.4418725967407227,0.8687000274658203,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f47104ebd60>,tensorflow,hymenoptera,30,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4750fb7d60>,,1.2561229141283548e-06,1.0,1.4649949073791504,0.8687000274658203,,,2021-10-29
