Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.36815527081489563,0.8346250057220459,0.2744036316871643,0.8888000249862671,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.1326494663953781,0.953125,0.29977595806121826,0.8862000107765198,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.03853435069322586,0.9887999892234802,0.44228681921958923,0.8783000111579895,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.012234113179147243,0.9971749782562256,0.6418536901473999,0.8736000061035156,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.007913713343441486,0.9977499842643738,0.5912278890609741,0.8718000054359436,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.0039787860587239265,0.9987499713897705,0.7303414940834045,0.8705000281333923,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.00601081270724535,0.9982249736785889,0.7556418776512146,0.8723000288009644,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.003573274239897728,0.9988750219345093,0.7504110336303711,0.8736000061035156,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.0012932992540299892,0.9997249841690063,0.8424006104469299,0.8738999962806702,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.0006405211752280593,0.999875009059906,0.963978111743927,0.8705999851226807,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.00027040980057790875,0.999875009059906,1.0724143981933594,0.8680999875068665,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d560ef970>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d6dc28be0>,,0.0015443614684045315,0.9994249939918518,0.9773480296134949,0.8673999905586243,,,2021-10-29
