Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,22,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,3.4933179904328426e-06,1.0,1.1610050201416016,0.8690999746322632,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,23,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,2.7643270641419804e-06,1.0,1.183597207069397,0.8689000010490417,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,24,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,2.226933247584384e-06,1.0,1.2051846981048584,0.8691999912261963,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,25,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,1.8163157164963195e-06,1.0,1.2258552312850952,0.8694000244140625,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,26,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,1.4947805766496458e-06,1.0,1.2460389137268066,0.8694999814033508,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,27,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,1.2382254226395162e-06,1.0,1.265738844871521,0.8701000213623047,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,28,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,1.0314888641005382e-06,1.0,1.2850615978240967,0.8700000047683716,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,29,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,8.628522323306242e-07,1.0,1.3042045831680298,0.8698999881744385,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,30,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,7.239606816256128e-07,1.0,1.323252558708191,0.8697999715805054,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,31,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,6.08977927640808e-07,1.0,1.3420600891113281,0.8700000047683716,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,32,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,5.13278678226925e-07,1.0,1.360701560974121,0.870199978351593,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,33,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,4.332755167979485e-07,1.0,1.3794057369232178,0.8705000281333923,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,34,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,3.65957930625882e-07,1.0,1.39821457862854,0.8702999949455261,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,35,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,3.0813248486083467e-07,1.0,1.4179625511169434,0.8704000115394592,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,36,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,2.467999991040415e-07,1.0,1.4448357820510864,0.8704000115394592,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,37,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,1.8306563731584902e-07,1.0,1.4737423658370972,0.8700000047683716,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,38,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,1.404224150292066e-07,1.0,1.5003188848495483,0.870199978351593,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,39,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,1.1139381683733518e-07,1.0,1.524123191833496,0.8701000213623047,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,40,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,9.018294377938219e-08,1.0,1.546144962310791,0.870199978351593,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,41,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,7.424895187568836e-08,1.0,1.5663422346115112,0.8701000213623047,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,42,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,6.193524626496583e-08,1.0,1.5854929685592651,0.870199978351593,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,43,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,5.21641183581778e-08,1.0,1.6036876440048218,0.8698999881744385,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,44,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,4.420942545380058e-08,1.0,1.6211869716644287,0.8698999881744385,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,45,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,3.7691592069677426e-08,1.0,1.638511300086975,0.8702999949455261,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,46,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,3.2259364957099024e-08,1.0,1.6551434993743896,0.8701000213623047,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,47,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,2.771296792047906e-08,1.0,1.6715724468231201,0.870199978351593,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,48,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,2.390718734091024e-08,1.0,1.6877979040145874,0.870199978351593,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b68e355e0>,tensorflow,hymenoptera,49,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,2.064387416567115e-08,1.0,1.7037570476531982,0.8700000047683716,,,2021-10-31
