Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.38350582122802734,0.8263000249862671,0.2741025388240814,0.888700008392334,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.14402930438518524,0.9479249715805054,0.30358192324638367,0.8852999806404114,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.04279790446162224,0.9870250225067139,0.42651084065437317,0.8780999779701233,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.015153401531279087,0.9953749775886536,0.5661234259605408,0.8705999851226807,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.008601633831858635,0.9974499940872192,0.6038309335708618,0.8698999881744385,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.005584236700087786,0.9983999729156494,0.7326489090919495,0.8648999929428101,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.0027257907204329967,0.9993249773979187,0.799257755279541,0.8718000054359436,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.00320912292227149,0.9991499781608582,0.7837603688240051,0.8694000244140625,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.003025251440703869,0.9991250038146973,0.9225167036056519,0.8661999702453613,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.0031713442876935005,0.9991000294685364,0.8260371088981628,0.8668000102043152,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.0032139611430466175,0.9990749955177307,0.8432164788246155,0.8658999800682068,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.0022373772226274014,0.9993249773979187,1.012243390083313,0.867900013923645,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,0.00033071122015826404,0.9999750256538391,1.0502008199691772,0.8679999709129333,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,7.697440742049366e-05,1.0,1.123977780342102,0.8687000274658203,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,14,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,1.0962816304527223e-05,1.0,1.1605819463729858,0.8694000244140625,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,6.822996056143893e-06,1.0,1.1932637691497803,0.8691999912261963,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,4.900439762423048e-06,1.0,1.2218706607818604,0.8694999814033508,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,3.695001169035095e-06,1.0,1.2480436563491821,0.8694999814033508,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,2.863071813408169e-06,1.0,1.272428035736084,0.8691999912261963,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,19,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,2.259969278384233e-06,1.0,1.2956854104995728,0.8690999746322632,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,20,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,1.8075946854878566e-06,1.0,1.3181030750274658,0.8693000078201294,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,21,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,1.4617831993746222e-06,1.0,1.3396883010864258,0.8694000244140625,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,22,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,1.191458068205975e-06,1.0,1.3606953620910645,0.8697999715805054,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,23,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,9.7734493920143e-07,1.0,1.3815327882766724,0.8700000047683716,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,24,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,8.056721867433225e-07,1.0,1.4018747806549072,0.8702999949455261,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,25,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,6.664818670287787e-07,1.0,1.4220054149627686,0.8701000213623047,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,26,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,5.534209890356578e-07,1.0,1.4420597553253174,0.8700000047683716,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,27,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,4.6042535473134194e-07,1.0,1.461829423904419,0.8698999881744385,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,28,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,3.83975304885098e-07,1.0,1.4815146923065186,0.8700000047683716,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fccc76ac6a0>,tensorflow,hymenoptera,29,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fccdf19b400>,,3.209424619399215e-07,1.0,1.5009773969650269,0.8697999715805054,,,2021-10-30
