Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.37796175479888916,0.8268499970436096,0.28418633341789246,0.8784000277519226,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.14336803555488586,0.9477499723434448,0.30848145484924316,0.881600022315979,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.042204272001981735,0.9873499870300293,0.40235647559165955,0.8705999851226807,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.012892771512269974,0.996399998664856,0.6096407175064087,0.875,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.005869054235517979,0.9984750151634216,0.6788790225982666,0.8689000010490417,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.005538602359592915,0.9984750151634216,0.7227560877799988,0.8691999912261963,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.0028155441395938396,0.9991999864578247,0.8319190144538879,0.8702999949455261,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.0052671125158667564,0.9985250234603882,0.7800213098526001,0.8694999814033508,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.004919531289488077,0.9983749985694885,0.6978132724761963,0.8679999709129333,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.001922335010021925,0.9994000196456909,0.835422933101654,0.8698999881744385,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.00030766657437197864,0.9999250173568726,1.0347130298614502,0.8676000237464905,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,2.162026248697657e-05,1.0,1.0849039554595947,0.8694000244140625,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,9.578609933669213e-06,1.0,1.1150352954864502,0.8686000108718872,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d2b62b580>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,6.834647592768306e-06,1.0,1.1413443088531494,0.8684999942779541,,,2021-10-30
