Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.3625204563140869,0.8351749777793884,0.28756073117256165,0.8884999752044678,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.15858930349349976,0.9430249929428101,0.32885992527008057,0.8812999725341797,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.09781870990991592,0.9666000008583069,0.44003021717071533,0.8715000152587891,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.049684472382068634,0.9842749834060669,0.45602965354919434,0.8697999715805054,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.03405246511101723,0.9889000058174133,0.5459392070770264,0.8712999820709229,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.024534305557608604,0.9924749732017517,0.6193030476570129,0.8680999875068665,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.022841887548565865,0.993149995803833,0.5869834423065186,0.864799976348877,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.03924011439085007,0.9866499900817871,0.49538418650627136,0.8489999771118164,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.016400303691625595,0.9945250153541565,0.6514931917190552,0.859499990940094,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.010204087011516094,0.9971500039100647,0.6466795206069946,0.8618999719619751,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.009583905339241028,0.9972500205039978,0.6851994395256042,0.8628000020980835,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.011190301738679409,0.9966999888420105,0.6274969577789307,0.8518000245094299,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.011154299601912498,0.9965000152587891,0.7399870753288269,0.863099992275238,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.0063826474361121655,0.9980999827384949,0.7451935410499573,0.8579999804496765,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,14,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.010159451514482498,0.9972749948501587,0.6767328381538391,0.8580999970436096,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.00864915270358324,0.9970999956130981,0.7628815770149231,0.8669000267982483,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.007218067068606615,0.9982249736785889,0.7644678950309753,0.8557999730110168,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.0032021908555179834,0.9993000030517578,0.8558369278907776,0.8651000261306763,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.0018315479392185807,0.999625027179718,0.9959407448768616,0.8471999764442444,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,19,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.009488466195762157,0.9971500039100647,0.8520292043685913,0.8568999767303467,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,20,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.00654398649930954,0.9982500076293945,0.8827444314956665,0.8562999963760376,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,21,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.0025420752353966236,0.9994500279426575,0.9078973531723022,0.8593999743461609,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,22,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.00622545788064599,0.9980000257492065,0.8710843920707703,0.8537999987602234,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,23,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.004923725966364145,0.9986249804496765,0.7966915369033813,0.8557000160217285,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,24,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.002892283024266362,0.9992499947547913,0.8373933434486389,0.85589998960495,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,25,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.0040506236255168915,0.99857497215271,1.0043140649795532,0.8553000092506409,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,26,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.009377166628837585,0.9972500205039978,0.8095493912696838,0.8547999858856201,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,27,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.006356527097523212,0.998075008392334,0.8297296762466431,0.8528000116348267,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,28,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.002215051092207432,0.9993749856948853,1.0010861158370972,0.8501999974250793,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,29,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.0035049172583967447,0.9988499879837036,0.9704837799072266,0.8582000136375427,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,30,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.0005219586309976876,0.9998499751091003,1.0793653726577759,0.853600025177002,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,31,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,0.00015025396714918315,0.9999750256538391,1.1234807968139648,0.8557000160217285,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,32,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,2.9963313863845542e-05,1.0,1.2166346311569214,0.8578000068664551,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,33,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,1.6888638128875755e-05,1.0,1.25468909740448,0.8560000061988831,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,34,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,7.996353815542534e-06,1.0,1.2962725162506104,0.857200026512146,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,35,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,5.3832741286896635e-06,1.0,1.3269959688186646,0.8568000197410583,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,36,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,4.105571861146018e-06,1.0,1.3542371988296509,0.8575000166893005,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,37,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,3.224847432647948e-06,1.0,1.378787636756897,0.8571000099182129,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,38,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,2.5858985281956848e-06,1.0,1.4021109342575073,0.8569999933242798,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,39,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,2.088077053485904e-06,1.0,1.4243361949920654,0.8569999933242798,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,40,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,1.7202861499754363e-06,1.0,1.4456710815429688,0.8571000099182129,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,41,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,1.431445866728609e-06,1.0,1.4661327600479126,0.857200026512146,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,42,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,1.1963825272687245e-06,1.0,1.4862228631973267,0.857200026512146,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,43,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,1.004833052320464e-06,1.0,1.505250334739685,0.8569999933242798,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,44,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,8.493552741128951e-07,1.0,1.5246238708496094,0.8569999933242798,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,45,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,7.146782081690617e-07,1.0,1.5436495542526245,0.8579000234603882,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,46,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,6.05473644554877e-07,1.0,1.5623775720596313,0.857699990272522,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,47,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,5.149192361386667e-07,1.0,1.581376552581787,0.8578000068664551,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,48,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,4.3868402599400724e-07,1.0,1.5996932983398438,0.857699990272522,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f81fb937f40>,tensorflow,hymenoptera,49,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f81fc16fa30>,,3.7477875025615504e-07,1.0,1.6181410551071167,0.8575999736785889,,,2021-10-30
