Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.36722567677497864,0.8338000178337097,0.28888973593711853,0.8805999755859375,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.15870998799800873,0.944225013256073,0.30414530634880066,0.8817999958992004,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.0790705606341362,0.9739000201225281,0.3600214719772339,0.8762000203132629,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.05313228815793991,0.983299970626831,0.5837724208831787,0.8619999885559082,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.03873121738433838,0.9879000186920166,0.5355825424194336,0.8683000206947327,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.02198687195777893,0.9936249852180481,0.6300957798957825,0.868399977684021,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.02507992461323738,0.9924499988555908,0.6658026576042175,0.8641999959945679,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.01951673813164234,0.9944499731063843,0.5879383683204651,0.8701000213623047,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.01433509960770607,0.9959250092506409,0.6918528079986572,0.867900013923645,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.009662630036473274,0.9971500039100647,0.6858763694763184,0.8644999861717224,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.01114344596862793,0.9963499903678894,0.7407149076461792,0.862500011920929,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.010150998830795288,0.9972249865531921,0.7872156500816345,0.8634999990463257,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.010457944124937057,0.99652498960495,0.7281193137168884,0.8637999892234802,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.009711645543575287,0.9970750212669373,0.6641663312911987,0.8614000082015991,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,14,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.004764484241604805,0.9984750151634216,0.8355836868286133,0.8615000247955322,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.003745749592781067,0.9987750053405762,0.9406121373176575,0.8601999878883362,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.005890672095119953,0.9982249736785889,0.7785788178443909,0.8562999963760376,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.013731676153838634,0.9953500032424927,0.8338651657104492,0.8578000068664551,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.0060056401416659355,0.998075008392334,0.8124273419380188,0.8661999702453613,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,19,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.0027393025811761618,0.9993000030517578,0.8630877733230591,0.8639000058174133,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,20,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.004890579730272293,0.9983999729156494,0.922171950340271,0.8648999929428101,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,21,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.0012395699741318822,0.9997000098228455,1.027492642402649,0.8485000133514404,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,22,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.006994566414505243,0.9977250099182129,0.97738116979599,0.8628000020980835,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,23,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.0013759079156443477,0.9995499849319458,0.9339953064918518,0.8543999791145325,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,24,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.002680647186934948,0.9991000294685364,1.1207002401351929,0.8636999726295471,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,25,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.001960478024557233,0.9994500279426575,0.9484488368034363,0.8601999878883362,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,26,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.003652301849797368,0.9989749789237976,0.9660473465919495,0.8659999966621399,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,27,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.003343846183270216,0.9987249970436096,0.9102743268013,0.8586999773979187,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,28,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.0030984573531895876,0.9991250038146973,0.9486631155014038,0.8597000241279602,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,29,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.005474233068525791,0.9985250234603882,0.8330662846565247,0.8640000224113464,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,30,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.009879520162940025,0.9968249797821045,0.8558812737464905,0.8618000149726868,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7fd48f2e8fd0>,tensorflow,hymenoptera,31,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7fd48c7b6e20>,,0.0019517766777426004,0.9993749856948853,0.9187547564506531,0.8600999712944031,,,2021-10-30
