Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.3660930395126343,0.8333250284194946,0.2901054620742798,0.8833000063896179,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.1599951535463333,0.9424499869346619,0.35871291160583496,0.8690999746322632,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.08024986833333969,0.9732750058174133,0.4194633662700653,0.868399977684021,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.048553138971328735,0.9848999977111816,0.48508280515670776,0.8633000254631042,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.041057512164115906,0.9865750074386597,0.546687662601471,0.8593000173568726,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.03175557032227516,0.9899500012397766,0.5961564183235168,0.8518000245094299,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.051502618938684464,0.9824000000953674,0.4776785671710968,0.8434000015258789,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.05124705284833908,0.9833750128746033,0.5758865475654602,0.8608999848365784,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.012883872725069523,0.996399998664856,0.7431284785270691,0.8547999858856201,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.011021994054317474,0.996999979019165,0.6036832928657532,0.8503999710083008,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.013736524619162083,0.996150016784668,0.7110545039176941,0.8547999858856201,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.0056976089254021645,0.998449981212616,0.862899124622345,0.8553000092506409,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.006018629297614098,0.9984250068664551,0.7766373157501221,0.8579999804496765,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.0098299914970994,0.9970750212669373,0.8017720580101013,0.8537999987602234,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,14,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.009284603409469128,0.9971500039100647,0.8314231634140015,0.8597000241279602,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.008857662789523602,0.9975000023841858,0.7893737554550171,0.8568000197410583,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.0105997733771801,0.9969000220298767,0.659362256526947,0.8468000292778015,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.00987886544317007,0.9970499873161316,0.8364542722702026,0.8518999814987183,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.006166703533381224,0.9985250234603882,0.7727900743484497,0.8465999960899353,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,19,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.005108983255922794,0.99857497215271,0.9318299889564514,0.8561999797821045,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,20,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.0047586108557879925,0.9987499713897705,0.8519864082336426,0.8562999963760376,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,21,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.006556733511388302,0.9981250166893005,0.8688549995422363,0.8557999730110168,,,2021-10-30
<tensorflow.python.keras.engine.functional.Functional object at 0x7f4d4296ddf0>,tensorflow,hymenoptera,22,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f4d43160760>,,0.006269306410104036,0.998199999332428,0.8707718849182129,0.8536999821662903,,,2021-10-30
