Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.38930538296699524,0.8217250108718872,0.2959883213043213,0.8834999799728394,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.16763471066951752,0.9399250149726868,0.31413039565086365,0.8827000260353088,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.07822012156248093,0.9741250276565552,0.3563573360443115,0.8726999759674072,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.04096980392932892,0.9871500134468079,0.5189658999443054,0.8723999857902527,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.034087806940078735,0.9897500276565552,0.5494687557220459,0.8682000041007996,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.02808016911149025,0.9908249974250793,0.5212461352348328,0.8561000227928162,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.020039107650518417,0.9941499829292297,0.6973867416381836,0.8546000123023987,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.014309674501419067,0.9957500100135803,0.5737667679786682,0.8569999933242798,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.011663667857646942,0.996649980545044,0.8216140866279602,0.8597000241279602,,,2021-10-31
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6b801b89a0>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.adam.Adam object at 0x7f6b8111c6a0>,,0.01509815827012062,0.9954500198364258,0.7923833727836609,0.8646000027656555,,,2021-10-31
