Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,1.9726645946502686,0.40267500281333923,1.778156042098999,0.4846999943256378,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,1.5798959732055664,0.56107497215271,1.6144133806228638,0.5353000164031982,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,1.3672549724578857,0.6393250226974487,1.5006884336471558,0.5864999890327454,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,1.183370590209961,0.7114750146865845,1.4631805419921875,0.6121000051498413,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,1.0136420726776123,0.7751250267028809,1.5288023948669434,0.6086000204086304,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,0.839433491230011,0.8439499735832214,1.42350172996521,0.6417999863624573,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,0.6790639162063599,0.904574990272522,1.5511807203292847,0.6269000172615051,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,0.5355778336524963,0.9556249976158142,1.6218303442001343,0.6407999992370605,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,0.4409904181957245,0.9848999977111816,1.596453070640564,0.6448000073432922,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7f6e080248b0>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7f6e6ac31490>,,0.3965901732444763,0.9947999715805054,1.6788804531097412,0.6545000076293945,,,2021-10-29
