Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,1.9877773523330688,0.4017750024795532,1.90262770652771,0.4498000144958496,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,1.5756759643554688,0.5623250007629395,1.6030442714691162,0.5533000230789185,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,1.356615662574768,0.6471750140190125,1.6073098182678223,0.5576000213623047,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,1.17246675491333,0.7142999768257141,1.494016408920288,0.5898000001907349,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.9965648651123047,0.78472501039505,1.4227038621902466,0.6335999965667725,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.8153865933418274,0.8542500138282776,1.4915062189102173,0.6237000226974487,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.6430894732475281,0.9185749888420105,1.5759696960449219,0.6244999766349792,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.5052235126495361,0.9657250046730042,1.6057623624801636,0.6468999981880188,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.4228971600532532,0.9898999929428101,1.6940122842788696,0.6435999870300293,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.3823187053203583,0.9979249835014343,1.6891088485717773,0.6514000296592712,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.36825206875801086,0.9993000030517578,1.648011326789856,0.6672000288963318,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.36163410544395447,0.9998250007629395,1.657240390777588,0.6693999767303467,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.35835447907447815,0.999875009059906,1.6913988590240479,0.6675999760627747,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.3559545874595642,1.0,1.7059868574142456,0.671999990940094,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,14,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.35441598296165466,1.0,1.7259540557861328,0.6722000241279602,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.35339078307151794,0.9999750256538391,1.7215934991836548,0.6714000105857849,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.352489709854126,1.0,1.7420635223388672,0.6711999773979187,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.35180792212486267,0.9999750256538391,1.7504078149795532,0.66839998960495,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.35079503059387207,1.0,1.7677167654037476,0.6699000000953674,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,19,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.35033631324768066,1.0,1.7667514085769653,0.6687999963760376,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,20,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.34974244236946106,0.9999499917030334,1.7855050563812256,0.669700026512146,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,21,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.3496856391429901,0.9999250173568726,1.7947998046875,0.671500027179718,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,22,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.34846773743629456,1.0,1.7974510192871094,0.6710000038146973,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,23,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.34806013107299805,0.9999499917030334,1.8188879489898682,0.6693999767303467,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,24,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.34753262996673584,0.9999750256538391,1.8143625259399414,0.6703000068664551,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,25,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.3468773663043976,1.0,1.821016550064087,0.670799970626831,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fced456adc0>,tensorflow,hymenoptera,26,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fcf390f0b50>,,0.3463883399963379,1.0,1.836943507194519,0.6699000000953674,,,2021-10-29
