Model,type,Dataset,Epoch,criterion,optimizer,scheduler,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,0,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,1.9950401782989502,0.39707499742507935,1.810882568359375,0.4697999954223633,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,1,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,1.595070481300354,0.5519000291824341,1.6775318384170532,0.5188000202178955,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,2,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,1.359464406967163,0.6468999981880188,1.5454810857772827,0.5767999887466431,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,3,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,1.1703236103057861,0.7210749983787537,1.4383498430252075,0.6233000159263611,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,4,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.9937961101531982,0.7855250239372253,1.506550669670105,0.6114000082015991,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,5,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.8134233951568604,0.853725016117096,1.4971554279327393,0.6204000115394592,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,6,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.6377127170562744,0.919950008392334,1.6396772861480713,0.6111999750137329,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,7,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.50535649061203,0.9653750061988831,1.5899518728256226,0.6438000202178955,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,8,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.4205552339553833,0.9901000261306763,1.6581931114196777,0.6420000195503235,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,9,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.3812974691390991,0.9981750249862671,1.6461728811264038,0.6571999788284302,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,10,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.36808809638023376,0.9992250204086304,1.6805099248886108,0.6582000255584717,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,11,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.3605495095252991,0.9998499751091003,1.7165693044662476,0.6589000225067139,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,12,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.35807955265045166,0.9998999834060669,1.7451716661453247,0.6604999899864197,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,13,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.355538547039032,1.0,1.7755271196365356,0.6578999757766724,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,14,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.3541022837162018,1.0,1.7704216241836548,0.661899983882904,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,15,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.3530884087085724,1.0,1.7828593254089355,0.6617000102996826,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,16,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.35245946049690247,0.9999750256538391,1.8048394918441772,0.6614000201225281,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,17,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.35157862305641174,1.0,1.8166626691818237,0.6610000133514404,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,18,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.3506387770175934,1.0,1.8255401849746704,0.6604999899864197,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,19,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.35016947984695435,1.0,1.8366258144378662,0.6610999703407288,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,20,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.34973666071891785,0.9999750256538391,1.8519327640533447,0.659500002861023,,,2021-10-29
<tensorflow.python.keras.engine.functional.Functional object at 0x7fdd2004de50>,tensorflow,hymenoptera,21,,<tensorflow.python.keras.optimizer_v2.gradient_descent.SGD object at 0x7fdd8445e400>,,0.3490259647369385,1.0,1.859437346458435,0.6597999930381775,,,2021-10-29
