Epoch,optimizer,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
1,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.5036424420674642,0.7478133333333333,0.3973167266845703,0.82368,1647027920.2621825,29.93299674987793,2022-03-11
2,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.3575426828066508,0.8443466666666667,0.33503358578681947,0.85416,1647027953.2560842,32.993683099746704,2022-03-11
3,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.31207745532194775,0.8671733333333334,0.3236635758876801,0.86024,1647027986.1836,32.92730522155762,2022-03-11
4,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.27869375836849214,0.8843466666666666,0.3251981865167618,0.8612,1647028016.4016798,30.217830657958984,2022-03-11
5,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.2358907101949056,0.9045866666666667,0.33588737618923187,0.86208,1647028053.7127485,37.310829401016235,2022-03-11
6,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.1803191250960032,0.9296266666666667,0.3698018337488174,0.85656,1647028086.6174815,32.90460658073425,2022-03-11
7,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.11490316478908062,0.9568,0.48242687034606935,0.85056,1647028119.7449584,33.12728691101074,2022-03-11
8,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.06425098399693767,0.9769333333333333,0.6621318562030792,0.85384,1647028152.6461442,32.90100622177124,2022-03-11
9,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.04032202705771973,0.9852533333333333,0.6740535759925842,0.85168,1647028185.5062404,32.85998845100403,2022-03-11
10,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.028745650198621055,0.9902933333333334,0.7601348102092743,0.84912,1647028218.3066473,32.80024075508118,2022-03-11
11,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.021712652982600653,0.99272,0.7664730424880981,0.84456,1647028251.1353998,32.82861876487732,2022-03-11
12,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.018849974668429543,0.99384,0.9649229853153228,0.84952,1647028284.175376,33.03986835479736,2022-03-11
