Epoch,optimizer,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
1,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.49373186127344765,0.75392,0.39272476959228514,0.82408,1647044994.5249412,31.012414693832397,2022-03-11
2,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.3472875868479411,0.85136,0.34179889023303983,0.84928,1647045024.5793946,30.054216861724854,2022-03-11
3,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.3074216744105021,0.8717866666666667,0.3293759402036667,0.85896,1647045057.5653872,32.98576760292053,2022-03-11
4,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.27630826739470166,0.8845333333333333,0.33381553173065187,0.85576,1647045087.7356858,30.169888496398926,2022-03-11
5,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.23638255788882573,0.9051466666666667,0.35877080249786375,0.85712,1647045118.464002,30.728099584579468,2022-03-11
6,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.17846383368968963,0.9297066666666667,0.38585981488227844,0.8532,1647045151.2657466,32.80153274536133,2022-03-11
7,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.11291359148422878,0.9579466666666666,0.4933176530599594,0.84432,1647045184.1464062,32.88044357299805,2022-03-11
8,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.05962767903258403,0.97944,0.6155708018541336,0.84128,1647045216.955902,32.80928158760071,2022-03-11
9,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.034729096811885636,0.9879733333333334,0.7383587265014648,0.83776,1647045249.7587616,32.80264687538147,2022-03-11
10,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.023898438390965265,0.9918133333333333,0.8305717494487762,0.83984,1647045282.521289,32.76232051849365,2022-03-11
11,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.028425399363972245,0.9904266666666667,0.7738179006576538,0.84088,1647045315.2878337,32.76643085479736,2022-03-11
12,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.017320406097996358,0.9937866666666667,0.9219298112392426,0.84296,1647045348.057157,32.7691376209259,2022-03-11
13,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.014356584343709983,0.99464,1.01454592192173,0.84424,1647045380.807797,32.75051665306091,2022-03-11
14,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.013255753918744935,0.9954666666666667,1.2120679275989532,0.8332,1647045413.6026828,32.794776916503906,2022-03-11
15,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.01404458743306653,0.9949866666666667,0.9908793115615845,0.84464,1647045446.3973293,32.794450998306274,2022-03-11
16,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.01373712620868658,0.9950933333333334,1.118470986366272,0.84264,1647045479.3423243,32.944870948791504,2022-03-11
17,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.015523461993356856,0.9943466666666667,1.0576674680709839,0.84224,1647045512.1140287,32.77159118652344,2022-03-11
18,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.012237213272911806,0.9960266666666666,1.1259731242656708,0.84136,1647045541.2700427,29.155812978744507,2022-03-11
19,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.009797403089818545,0.9965066666666667,1.2133017332553864,0.83672,1647045571.7065878,30.436417818069458,2022-03-11
