Epoch,optimizer,Train_loss,Train_acc,val_loss,Val_acc,time,Elapse_time,date
1,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.48890712881088255,0.75664,0.3815803670883179,0.8292,1647047778.0619607,29.131309270858765,2022-03-11
2,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.34625979987780253,0.8492533333333333,0.3379335886240005,0.84936,1647047807.18914,29.126967191696167,2022-03-11
3,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.30493563203016916,0.8703733333333333,0.34013182747364046,0.85224,1647047836.2846231,29.095276594161987,2022-03-11
4,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.2717376928329468,0.88688,0.3376520434617996,0.8532,1647047865.3682218,29.08335781097412,2022-03-11
5,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.23071375926335652,0.9056533333333333,0.35476131653785703,0.8536,1647047895.1553314,29.786913633346558,2022-03-11
6,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.17959503159920376,0.93064,0.4051781222820282,0.84648,1647047924.2677402,29.112205028533936,2022-03-11
7,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.12035743626455465,0.9558666666666666,0.49005767989158633,0.84712,1647047953.433973,29.166065454483032,2022-03-11
8,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.06649092612291375,0.9770933333333334,0.6579929220676423,0.84064,1647047986.0328083,32.59870219230652,2022-03-11
9,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.044115400190775596,0.98472,0.7003430323600769,0.83904,1647048016.6749754,30.641968488693237,2022-03-11
10,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.03068233104546865,0.9899733333333334,0.789146775007248,0.83896,1647048045.8475251,29.172382831573486,2022-03-11
11,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.020779194412908205,0.9929866666666667,0.9215879616737366,0.83792,1647048075.9408667,30.093178749084473,2022-03-11
12,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.019519965637863304,0.9939733333333334,0.9587704858779907,0.83808,1647048108.7012033,32.7601478099823,2022-03-11
13,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.015803767846664415,0.9941333333333333,1.0731207683086394,0.83968,1647048141.52565,32.82433032989502,2022-03-11
14,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.02316581307894861,0.9923733333333333,0.9400554146766663,0.83824,1647048174.3327775,32.80691576004028,2022-03-11
15,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.013511592654744163,0.9955466666666667,1.090448618888855,0.83416,1647048207.1357532,32.80283761024475,2022-03-11
16,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.01288947706867475,0.9959733333333334,1.0270801804065703,0.83456,1647048239.9657245,32.8297975063324,2022-03-11
17,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.012646609572072825,0.9957333333333334,1.3368582181930542,0.8392,1647048272.765223,32.79935836791992,2022-03-11
18,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.008293336337684499,0.99712,1.475215074300766,0.8376,1647048305.534888,32.76950764656067,2022-03-11
19,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.009804025032770974,0.9968266666666666,1.8439015991687775,0.8392,1647048338.3700774,32.83507966995239,2022-03-11
20,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.014260134497890249,0.9952533333333333,1.6672753295898437,0.83408,1647048371.1496327,32.77936291694641,2022-03-11
21,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.011284128753604213,0.9961333333333333,1.4928319644927979,0.8372,1647048403.918968,32.769221782684326,2022-03-11
22,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.019594173852354287,0.9935466666666667,1.1181555445194244,0.83608,1647048436.7274585,32.80837869644165,2022-03-11
23,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.012942692608029271,0.9954933333333333,1.3505445799827576,0.84288,1647048469.5242069,32.7965784072876,2022-03-11
24,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.003585271394268299,0.99904,1.6752433323860167,0.83944,1647048499.789734,30.265402793884277,2022-03-11
25,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.012939066321302865,0.99592,1.2529823682308197,0.83608,1647048529.7510476,29.96119999885559,2022-03-11
26,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.013786603520934781,0.99528,1.3860857143402099,0.83992,1647048559.5547497,29.8035306930542,2022-03-11
27,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.007877975785871967,0.99744,1.424376388311386,0.84072,1647048589.9269748,30.372098922729492,2022-03-11
28,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.007704336393255896,0.99704,1.558142632484436,0.83608,1647048620.5477746,30.620687007904053,2022-03-11
29,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.011962919106377133,0.99576,1.3340296957492828,0.8376,1647048649.7732801,29.225292682647705,2022-03-11
30,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.008946974231066027,0.9969866666666667,1.4924337730407715,0.83864,1647048678.9419763,29.168431758880615,2022-03-11
31,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.009526959505009775,0.9968,1.4175710446834564,0.84144,1647048708.0797324,29.13756489753723,2022-03-11
32,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.008465922982839403,0.99728,1.69697021150589,0.8344,1647048737.216087,29.13616132736206,2022-03-11
33,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.006365390160741905,0.9978133333333333,1.733304497718811,0.84064,1647048767.09203,29.875757217407227,2022-03-11
34,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.00951749177200448,0.9965866666666666,1.7415895566940307,0.8396,1647048797.3139555,30.221815586090088,2022-03-11
35,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.013819054851696516,0.9952533333333333,1.3914368238449097,0.83408,1647048827.5013885,30.18724775314331,2022-03-11
36,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.007430485147614187,0.9974933333333333,1.7501086242198944,0.83568,1647048856.580545,29.077812910079956,2022-03-11
37,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.006068180152467297,0.998,1.6291932444572448,0.8312,1647048886.0074487,29.426787853240967,2022-03-11
38,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.011021486506409323,0.99648,1.6624462881088258,0.84216,1647048915.0651507,29.057519912719727,2022-03-11
39,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.010532985487525973,0.9961066666666667,1.4657079997062683,0.83528,1647048947.2026734,32.13741970062256,2022-03-11
40,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.007290525467911114,0.9973866666666666,1.3740544016361236,0.83088,1647048977.2521203,30.049324989318848,2022-03-11
41,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.009507350701732017,0.9968533333333334,1.3079072012901307,0.8328,1647049006.3130271,29.060730934143066,2022-03-11
42,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.005889234217330037,0.9981333333333333,1.4590363445281982,0.83552,1647049035.3793976,29.066245317459106,2022-03-11
43,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.004895751836151855,0.99848,1.7198417580127716,0.83776,1647049065.0259438,29.6464421749115,2022-03-11
44,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.006531344051836641,0.9978933333333333,1.8489607660770415,0.84112,1647049094.4668834,29.440826177597046,2022-03-11
45,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.009615881444061718,0.9968266666666666,1.6098559265136718,0.83616,1647049123.940925,29.47385835647583,2022-03-11
46,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.012951861863073039,0.9958133333333333,1.2966041204929353,0.83096,1647049152.9937694,29.052743911743164,2022-03-11
47,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.009418201477945937,0.9967733333333333,1.3018165168762208,0.82832,1647049182.1115146,29.11763095855713,2022-03-11
48,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.0071290952427564966,0.9975733333333333,1.5970091662406922,0.83656,1647049213.506861,31.395160675048828,2022-03-11
49,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.007763306039501913,0.9973333333333333,1.6373890738487245,0.83624,1647049246.2806964,32.77373003959656,2022-03-11
50,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)",0.0070573157721470735,0.9974933333333333,1.6310731806755066,0.83824,1647049279.100929,32.820106506347656,2022-03-11
Best val Acc: 0.853600,1647049279.1049757,Training complete in 25m 30s,
